BPELService,kyoto1.langrid,TranslationCombinedWithBilingualDictionaryWithLongestMatchSearch,2008-10-07 18:56:18.227,2010-12-03 17:36:28.047,t,TranslationCombinedWithBilingualDictionaryWithLongestMatchSearchJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/TranslationCombinedWithBilingualDictionaryWithLongestMatchSearch,t,,30530,18228,1,"",f,clg.nict,,t,t,"This service invokes three standard types of language services; morphological analysis service, bilingual dictionary service with longest match search, translation service. 

This service invokes each language service the following order. 
(1)invokes morphological analysis service to devide an inputsentence into a set of morphemes. 
(2)checks whether a part of the morphemes is contained in the bilingual dictionary. 
(3)If some words are contained, it gets correct translation from the user dictionary. 
(4)generates intermediate codes of the words, and replaces the words in the input sentence with the codes. 
(5)translates the edited input sentence into the target language. 
(6)replaces the codes in the translated sentence with the correct translation. 

You can change morphological analysis service, bilingual dictionary service with longest match search, and translation service by dynamic binding function.",Translation Service Combined With Bilingual Dictionary With Longest Match Search,nict.nlp,TranslationWithTemporalDictionary,java.net.URI,http://langrid.nict.go.jp/langrid-1.2/services/TranslationCombinedWithBilingualDictionaryWithLongestMatchSearch,180000,t,t,,,30531,f,TranslationCombinedWithBilingualDictionaryWithLongestMatchSearch,,,,
BPELService,kyoto1.langrid,TwoHopTranslation,2009-06-05 18:35:07.228,2010-12-03 17:36:46.653,t,TwoHopTranslationJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/TwoHopTranslation,t,,30532,4343,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially, and you can set the language codes of the input text, the output text.",Two-Hop Translation Service,nict.nlp,MultihopTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/TwoHopTranslation,0,t,t,,,30533,t,TwoHopTranslation,,,,
BPELService,kyoto1.langrid,ThreeHopTranslation,2009-06-05 18:28:46.18,2010-12-03 17:34:46.718,t,ThreeHopTranslationJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/ThreeHopTranslation,t,,30520,4460,1,"",f,clg.nict,,t,t,"This service consists of three translation services. Three translation services are connected sequentially, and you can set the language codes of the input text, the output text.",Three-Hop Translation Service,nict.nlp,MultihopTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/ThreeHopTranslation,0,t,t,,,30521,t,ThreeHopTranslation,,,,
BPELService,kyoto1.langrid,TranslationCombinedWithBilingualDictionary,2008-10-07 18:56:37.548,2010-12-03 17:35:33.651,t,TranslationCombinedWithBilingualDictionaryJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/TranslationCombinedWithBilingualDictionary,t,,30526,18377,1,"",f,clg.nict,,t,t,"This service invokes three types of language services; morphological analysis service, bilingual dictionary service, translation service. 

This service invokes each language service the following order. 
(1)invokes morphological analysis service to devide an inputsentence into a set of morphemes. 
(2)checks whether a part of the morphemes is contained in the user dictionary. 
(3)If some words are contained, it gets correct translation from the user dictionary. 
(4)generates intermediate codes of the words, and replaces the words in the input sentence with the codes. 
(5)translates the edited input sentence into the target language. 
(6)replaces the codes in the translated sentence with the correct translation. 

You can change morphological analysis service, bilingual dictionary service with longest match search, and translation service by dynamic binding function.",Translation Service Combined With Bilingual Dictionary,nict.nlp,TranslationWithTemporalDictionary,java.net.URI,http://langrid.nict.go.jp/langrid-1.2/services/TranslationCombinedWithBilingualDictionary,180000,t,t,,,30527,t,TranslationCombinedWithBilingualDictionary,,,,
BPELService,kyoto1.langrid,TwoHopTranslationJa,2009-06-05 18:40:20.524,2010-12-03 17:37:20.872,t,TwoHopTranslationJaJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/TwoHopTranslationJa,t,,1348983,3898,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially through Japanese, and you can set the language codes of the input text, the output text.",Two-Hop Translation Service through Japanese,nict.nlp,Translation,java.net.URI,http://TwoHopTranslationJa,0,t,t,,,1348984,t,TwoHopTranslationJa,1407.32098765432,243,,
BPELService,kyoto1.langrid,TwoHopTranslationEn,2009-06-05 18:38:38.617,2010-12-03 17:36:59.305,t,TwoHopTranslationEnJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/TwoHopTranslationEn,t,,1351599,3902,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially through English, and you can set the language codes of the input text, the output text.",Two-Hop Translation Service through English,nict.nlp,Translation,java.net.URI,http://langrid.nict.go.jp/langrid/services/TwoHopTranslationEn,0,t,t,,,1351600,t,TwoHopTranslationEn,2647.59733606554,976,,
BPELService,kyoto1.langrid,ThreeHopTranslationJaEn,2009-06-05 18:33:47.517,2010-12-03 17:35:17.977,t,ThreeHopTranslationJaEnJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/ThreeHopTranslationJaEn,t,,1344897,3966,1,"",f,clg.nict,,t,t,"This service consists of three translation services. First translation service and last one are connected sequentially through an Japanese-English translation service, and you can set the language codes of the input text, the output text.",Three-Hop Translation Service through Ja-En Translator,nict.nlp,Translation,java.net.URI,http://langrid.nict.go.jp/langrid/services/ThreeHopTranslationJaEn,0,t,t,,,1344898,t,ThreeHopTranslationJaEn,176.742187499999,128,,
BPELService,kyoto1.langrid,TranslationWithBackup,2009-01-20 21:53:12.581,2009-01-20 21:53:14.26,t,TranslationWithBackupJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/TranslationWithBackup,f,,1344911,3916,1,"",f,yoshino.wakayama-u,,t,t,"This service consists of two different translation services. When it fails to invoke either of them, it tries to invoke the other.",Translation With Backup Service,nict.nlp,Translation,java.net.URI,http://langrid.nict.go.jp/langrid-1.2/services/TranslationWithBackup,0,t,t,,,1344912,t,TranslationWithBackup,107.48502994012,167,,
ExternalService,kyoto1.langrid,MLDI,2008-11-08 14:45:05.319,2011-11-21 17:35:09.456,t,,,t,ATOMIC,Multiligual Disaster Information System Consortium,java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/MLDI,f,,1423893,1755,0,"Language Grid Users can copy or modify all or part of this language resource solely for the purpose of non-profit use. Language Grid Users shall not transfer or lend all or part of the language resource to any third party without permission of the copyright holder, regardless of copying or modifying the language resource.",f,mldi,mldi_mldi,f,f,ParallelText Service with Search Interface,Multilingual Language Disaster Information Service,nict.nlp,ParallelText,java.net.URI,http://musashi.net.itc.nagoya-u.ac.jp/AichiWrapper-1.2/services/Mldi,0,f,t,,,1423894,,,190.419834710746,605,,
ExternalService,kyoto1.langrid,MLLI,2008-11-08 14:42:31.906,2011-11-21 17:35:48.037,t,,,t,ATOMIC,Aichi International Association,java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/MLLI,t,,1423895,1756,0,"Language Grid Users can copy or modify all or part of this language resource solely for the purpose of non-profit use. Language Grid Users shall not transfer or lend all or part of the language resource to any third party without permission of the copyright holder, regardless of copying or modifying the language resource.",f,aia.pref.aichi,aia_mlli,f,f,ParallelText Service With Search Interface,Multilingual Language Life Information Service,nict.nlp,ParallelText,java.net.URI,http://musashi.net.itc.nagoya-u.ac.jp/AichiWrapper-1.2/services/Mlli,0,f,t,java.net.URL,http://musashi.net.itc.nagoya-u.ac.jp/AichiWrapper-1.2/services/Mlli?wsdl,1423896,,,198.734939759034,581,,
ExternalService,kyoto1.langrid,KyotoUCLWT,2011-12-01 14:38:55.377,2011-12-02 17:10:22.705,t,,,t,ATOMIC,-,,,t,,1423939,1662,0,-,f,ishida.kyoto-u,KyotoUCLWT,,,-,WEB-Transer (Kyoto-U),nict.nlp,Translation,,,180000,f,t,,,1423940,,,,,,
ExternalService,kyoto1.langrid,KyotoUCLWTDict,2012-02-13 19:32:33.704,2012-02-13 19:32:34.51,t,,,t,ATOMIC,-,,,t,,1442461,1834,0,-,f,ishida.kyoto-u,KyotoUCLWT,,,"This service can translate a sentence using internal domain-specific dictionary this service owns. You can choose the internal dictionary by putting dictionary ID following the ""?dictId="" parameter in the endpoint URL. For example,
http://langrid.nict.go.jp/service_manager/invoker/KyotoUCLWTDict?dictId=MANUFAC
You can also get a list of internal dictionary ID using getSupportedInternalDictionaryIds.",WEB-Transer With Internal Dictionary (Kyoto-U),nict.nlp,TranslationWithInternalDictionary,,,0,f,t,,,1442462,,,,,,
BPELService,kyoto1.langrid,ThreeHopTranslationEnJa,2009-06-05 18:31:28.328,2010-12-03 17:35:03.767,t,ThreeHopTranslationEnJaJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/ThreeHopTranslationEnJa,t,,1344893,3966,1,"",f,clg.nict,,t,t,"This service consists of three translation services. First translation service and last one are connected sequentially through an English-Japanese translation service, and you can set the language codes of the input text, the output text.",Three-Hop Translation Service through En-Ja Translator,nict.nlp,Translation,java.net.URI,http://langrid.nict.go.jp/langrid/services/ThreeHopTranslationEnJa,0,t,t,,,1344894,t,ThreeHopTranslationEnJa,247.092307692307,130,,
